"","var0_indegree","var0_outdegree","var0_totaldegree","var0_incloseness","var0_outcloseness","var0_totalcloseness","var0_betweenness","var0_eigenvector","var0_reach_in_vec","var0_reach_out_vec"
"194",7,5,12,7.1999424004608e-05,0.00015785319652723,0.000730994152046784,16,0.165,0.609625668449198,NA
"195",6,5,11,7.19735137469411e-05,0.00015785319652723,0.000735835172921266,4.7,0.127,0.609625668449198,NA
"122",5,1,6,7.19372706999496e-05,0.000157331655129012,0.000729394602479942,0,0.106,0.609625668449198,NA
"159",1,0,1,7.28597449908925e-05,2.87505031338048e-05,0.000716332378223496,0,0.069,0.614973262032086,NA
"183",18,10,28,7.20720720720721e-05,0.000155714730613516,0.000738552437223043,73.4,0.279,0.609625668449198,NA
"110",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"146",3,8,11,7.1694866647548e-05,0.00015748031496063,0.000726216412490922,4.8,0.051,0.609625668449198,NA
"147",3,8,11,7.1694866647548e-05,0.00015748031496063,0.000726216412490922,4.8,0.051,0.609625668449198,NA
"148",3,8,11,7.1694866647548e-05,0.00015748031496063,0.000726216412490922,4.8,0.051,0.609625668449198,NA
"149",3,8,11,7.1694866647548e-05,0.00015748031496063,0.000726216412490922,4.8,0.051,0.609625668449198,NA
"150",3,8,11,7.1694866647548e-05,0.00015748031496063,0.000726216412490922,4.8,0.051,0.609625668449198,NA
"128",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"67",7,9,16,7.18081286801666e-05,0.000157977883096367,0.000750187546886722,520.6,0.143,0.609625668449198,NA
"102",0,35,35,2.87505031338048e-05,0.000472589792060492,0.000706713780918728,0,0,0.0053475935828877,NA
"182",12,8,20,7.20305409493625e-05,0.000157903047528817,0.000742390497401633,97.8,0.253,0.609625668449198,NA
"37",8,12,20,7.20097933318931e-05,0.000158302991926547,0.000749625187406297,165,0.229,0.609625668449198,NA
"81",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"165",14,3,17,7.20772668300418e-05,0.000157703832203123,0.000755287009063444,127,0.227,0.609625668449198,NA
"73",2,0,2,7.24795245343191e-05,2.87505031338048e-05,0.000698324022346369,0,0.016,0.614973262032086,NA
"123",2,2,4,7.42555877329769e-05,2.90613193839e-05,0.00063653723742839,0,0.005,0.625668449197861,NA
"51",7,5,12,7.1999424004608e-05,0.000158202816010125,0.000733137829912023,68.8,0.169,0.609625668449198,NA
"61",5,5,10,7.19942404607631e-05,0.000157728706624606,0.00074294205052006,5.2,0.173,0.609625668449198,NA
"129",1,0,1,7.23327305605787e-05,2.87505031338048e-05,0.000659630606860158,0,0.01,0.614973262032086,NA
"125",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"80",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"156",3,6,9,7.1926922246997e-05,0.000155351871990057,0.00072992700729927,98.4,0.087,0.609625668449198,NA
"161",3,5,8,7.15307582260372e-05,0.000156543519098309,0.000722021660649819,194.9,0.025,0.609625668449198,NA
"26",3,1,4,7.19579765416997e-05,0.000157331655129012,0.000724112961622013,0,0.122,0.609625668449198,NA
"23",3,1,4,7.19683339330695e-05,0.000157331655129012,0.000724112961622013,0,0.125,0.609625668449198,NA
"31",3,3,6,7.19683339330695e-05,0.000157654106889484,0.000727802037845706,1.3,0.125,0.609625668449198,NA
"33",4,5,9,7.19786943064853e-05,0.000158102766798419,0.000732600732600732,3.4,0.127,0.609625668449198,NA
"34",5,5,10,7.19838756118629e-05,0.000157977883096367,0.000733675715333822,6.2,0.147,0.609625668449198,NA
"35",7,6,13,7.19942404607631e-05,0.000157778479015462,0.000732064421669107,7.3,0.176,0.609625668449198,NA
"40",4,3,7,7.19838756118629e-05,0.000157430730478589,0.000726216412490922,0,0.15,0.609625668449198,NA
"42",5,5,10,7.19942404607631e-05,0.000157728706624606,0.000727802037845706,2.6,0.173,0.609625668449198,NA
"186",22,0,22,7.41070105231955e-05,2.87505031338048e-05,0.000746825989544436,0,0.374,0.620320855614973,NA
"113",4,4,8,7.57575757575758e-05,2.93789294318115e-05,0.000635324015247776,0,0.001,0.636363636363636,NA
"114",4,4,8,7.57575757575758e-05,2.93789294318115e-05,0.000635324015247776,0,0.001,0.636363636363636,NA
"115",4,4,8,7.57575757575758e-05,2.93789294318115e-05,0.000635324015247776,0,0.001,0.636363636363636,NA
"116",4,4,8,7.57575757575758e-05,2.93789294318115e-05,0.000635324015247776,0,0.001,0.636363636363636,NA
"47",5,4,9,7.19890576632352e-05,0.000157728706624606,0.00074019245003701,113.1,0.165,0.609625668449198,NA
"76",2,1,3,7.24375226367258e-05,2.89050757312984e-05,0.000709219858156028,114,0.016,0.614973262032086,NA
"104",8,4,12,7.64175454684396e-05,2.93789294318115e-05,0.000715819613457409,456,0.014,0.636363636363636,NA
"30",4,3,7,7.19735137469411e-05,0.000157952930026852,0.000727802037845706,4.5,0.144,0.609625668449198,NA
"127",4,1,5,7.33352889410384e-05,2.89050757312984e-05,0.000681663258350375,1.3,0.014,0.620320855614973,NA
"130",2,2,4,2.90613193839e-05,0.000166583374979177,0.000703729767769177,182.4,0,0.0160427807486631,NA
"46",5,15,20,7.19838756118629e-05,0.00015845349389954,0.000738007380073801,154.9,0.158,0.609625668449198,NA
"53",3,5,8,7.19735137469411e-05,0.000157604412923562,0.000726744186046512,5.3,0.128,0.609625668449198,NA
"54",4,2,6,7.19838756118629e-05,0.0001573564122738,0.000725689404934688,5.5,0.147,0.609625668449198,NA
"91",1,0,1,7.18855581913594e-05,2.87505031338048e-05,0.000671591672263264,0,0.002,0.614973262032086,NA
"135",2,2,4,7.42555877329769e-05,2.90613193839e-05,0.00063653723742839,0,0.005,0.625668449197861,NA
"168",3,2,5,7.4889537931551e-05,2.90613193839e-05,0.000718390804597701,228,0.069,0.625668449197861,NA
"55",6,9,15,7.19942404607631e-05,0.000157878118092832,0.000729394602479942,17.4,0.196,0.609625668449198,NA
"119",2,1,3,7.33191582960628e-05,2.89050757312984e-05,0.00066006600660066,0,0.011,0.620320855614973,NA
"120",2,1,3,2.90613193839e-05,0.00016239038648912,0.000628535512256443,0,0,0.0160427807486631,NA
"121",2,2,4,7.33245343892066e-05,2.90613193839e-05,0.000660938532716457,0,0.011,0.620320855614973,NA
"24",4,2,6,7.19735137469411e-05,0.000157430730478589,0.000726744186046512,67.7,0.144,0.609625668449198,NA
"169",8,20,28,7.20513005259745e-05,0.00015845349389954,0.000743494423791822,341.7,0.201,0.609625668449198,NA
"157",1,2,3,7.09622480840193e-05,0.000154178230033919,0.000644329896907216,0,0.002,0.609625668449198,NA
"155",7,18,25,7.17308657915501e-05,0.00015852885225111,0.00073909830007391,56.7,0.128,0.609625668449198,NA
"140",3,0,3,7.26058229870036e-05,2.87505031338048e-05,0.000673400673400673,0,0.05,0.614973262032086,NA
"141",3,0,3,7.26058229870036e-05,2.87505031338048e-05,0.000673400673400673,0,0.05,0.614973262032086,NA
"38",5,2,7,7.19942404607631e-05,0.000157654106889484,0.000726216412490922,0.4,0.173,0.609625668449198,NA
"48",5,7,12,7.19890576632352e-05,0.000158227848101266,0.000732600732600732,3.7,0.168,0.609625668449198,NA
"62",5,0,5,7.29660707770886e-05,2.87505031338048e-05,0.000726216412490922,0,0.173,0.614973262032086,NA
"142",3,0,3,7.26058229870036e-05,2.87505031338048e-05,0.000673400673400673,0,0.05,0.614973262032086,NA
"143",4,0,4,7.26532984597501e-05,2.87505031338048e-05,0.000681663258350375,0,0.066,0.614973262032086,NA
"65",8,5,13,7.1999424004608e-05,0.000157728706624606,0.000731528895391368,12.5,0.195,0.609625668449198,NA
"66",8,5,13,7.1999424004608e-05,0.000157753588894147,0.000730994152046784,11.3,0.195,0.609625668449198,NA
"6",6,6,12,7.19942404607631e-05,0.00015785319652723,0.00072992700729927,9.7,0.167,0.609625668449198,NA
"21",8,3,11,7.20046082949309e-05,0.000157703832203123,0.000727802037845706,6.9,0.201,0.609625668449198,NA
"25",5,2,7,7.19890576632352e-05,0.000157654106889484,0.000732600732600732,1.1,0.137,0.609625668449198,NA
"29",4,4,8,7.19735137469411e-05,0.000157703832203123,0.000725163161711385,3,0.144,0.609625668449198,NA
"41",7,4,11,7.20046082949309e-05,0.000157778479015462,0.000728332119446468,3.6,0.203,0.609625668449198,NA
"43",6,8,14,7.19942404607631e-05,0.000157927984838913,0.000727802037845706,4.8,0.18,0.609625668449198,NA
"45",6,8,14,7.19942404607631e-05,0.000157927984838913,0.000728862973760933,4.5,0.18,0.609625668449198,NA
"56",5,5,10,7.19890576632352e-05,0.000157753588894147,0.000726744186046512,12.1,0.161,0.609625668449198,NA
"57",11,5,16,7.2020165646381e-05,0.000157753588894147,0.000729394602479942,24.2,0.204,0.609625668449198,NA
"60",5,5,10,7.19890576632352e-05,0.00015802781289507,0.000729394602479942,3,0.166,0.609625668449198,NA
"153",9,15,24,7.19890576632352e-05,0.00015852885225111,0.00073909830007391,52.7,0.224,0.609625668449198,NA
"8",4,2,6,7.19786943064853e-05,0.000157529930686831,0.00072463768115942,1,0.145,0.609625668449198,NA
"12",3,2,5,7.19579765416997e-05,0.000157529930686831,0.000724112961622013,0.6,0.122,0.609625668449198,NA
"18",4,2,6,7.19786943064853e-05,0.000157529930686831,0.00072463768115942,1,0.145,0.609625668449198,NA
"2",4,3,7,7.19786943064853e-05,0.000157654106889484,0.000731528895391368,0.4,0.148,0.609625668449198,NA
"3",3,1,4,7.19683339330695e-05,0.000157331655129012,0.000724112961622013,0,0.125,0.609625668449198,NA
"5",4,2,6,7.19735137469411e-05,0.000157579577686732,0.000725163161711385,1.4,0.138,0.609625668449198,NA
"15",4,1,5,7.19786943064853e-05,0.000157331655129012,0.000728862973760933,0,0.127,0.609625668449198,NA
"16",3,0,3,7.27008360596147e-05,2.87505031338048e-05,0.000719942404607631,0,0.08,0.614973262032086,NA
"17",2,2,4,7.19527989638797e-05,0.000157629255989912,0.000726744186046512,0.2,0.109,0.609625668449198,NA
"19",4,2,6,7.19735137469411e-05,0.000157629255989912,0.000727802037845706,2.6,0.138,0.609625668449198,NA
"27",3,3,6,7.19683339330695e-05,0.000157828282828283,0.000727802037845706,1.8,0.125,0.609625668449198,NA
"28",3,1,4,7.19683339330695e-05,0.000157331655129012,0.000724112961622013,0,0.125,0.609625668449198,NA
"32",4,1,5,7.19735137469411e-05,0.000157331655129012,0.00072463768115942,0,0.138,0.609625668449198,NA
"36",4,6,10,7.19735137469411e-05,0.000157977883096367,0.00072992700729927,5,0.144,0.609625668449198,NA
"39",5,2,7,7.19890576632352e-05,0.000157405949944908,0.000726216412490922,0.3,0.176,0.609625668449198,NA
"44",4,1,5,7.19838756118629e-05,0.000157331655129012,0.000725689404934688,0,0.15,0.609625668449198,NA
"49",7,1,8,7.20046082949309e-05,0.000157331655129012,0.000729394602479942,0,0.199,0.609625668449198,NA
"50",4,1,5,7.19838756118629e-05,0.000154966682163335,0.000730994152046784,0.3,0.145,0.609625668449198,NA
"52",7,2,9,7.20046082949309e-05,0.0001573564122738,0.000727272727272727,2.3,0.174,0.609625668449198,NA
"58",6,1,7,7.19942404607631e-05,0.000157331655129012,0.000726744186046512,8.7,0.174,0.609625668449198,NA
"59",4,2,6,7.19838756118629e-05,0.000157381177211206,0.000725163161711385,5.3,0.147,0.609625668449198,NA
"63",5,1,6,7.19890576632352e-05,0.000157331655129012,0.000726216412490922,0,0.163,0.609625668449198,NA
"152",2,1,3,7.19062342705113e-05,0.000157331655129012,0.000717875089734386,0,0.07,0.609625668449198,NA
"171",24,1,25,7.21032518566587e-05,0.000157331655129012,0.00073909830007391,167.6,0.33,0.609625668449198,NA
"193",12,2,14,7.20357297219421e-05,0.000157629255989912,0.000742390497401633,468.5,0.164,0.609625668449198,NA
"20",6,1,7,7.19942404607631e-05,0.000153657037492317,0.000726744186046512,0.1,0.172,0.609625668449198,NA
"189",1,2,3,7.19062342705113e-05,2.90613193839e-05,0.000678886625933469,0.9,0.002,0.614973262032086,NA
"1",1,1,2,7.1694866647548e-05,0.000154966682163335,0.000706214689265537,0.2,0.04,0.609625668449198,NA
"7",2,1,3,7.19579765416997e-05,0.000154966682163335,0.000726744186046512,0.2,0.109,0.609625668449198,NA
"9",1,1,2,7.1694866647548e-05,0.000154966682163335,0.000706214689265537,0.2,0.04,0.609625668449198,NA
"13",2,1,3,7.19579765416997e-05,0.000154966682163335,0.000726744186046512,0.2,0.109,0.609625668449198,NA
"14",1,1,2,7.1694866647548e-05,0.000154966682163335,0.000706214689265537,0.2,0.04,0.609625668449198,NA
"77",4,1,5,7.19320961012804e-05,0.000153940886699507,0.000755857898715042,69.8,0.097,0.609625668449198,NA
"84",2,1,3,7.09823963657013e-05,0.000153988296889436,0.00070871722182849,69.7,0.002,0.609625668449198,NA
"4",2,0,2,7.26902667732791e-05,2.87505031338048e-05,0.000702247191011236,0,0.056,0.614973262032086,NA
"10",3,0,3,7.29394602479942e-05,2.87505031338048e-05,0.000724112961622013,0,0.125,0.614973262032086,NA
"11",2,0,2,7.29235032450959e-05,2.87505031338048e-05,0.000723589001447178,0,0.109,0.614973262032086,NA
"69",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"72",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"74",2,0,2,7.28756740999854e-05,2.87505031338048e-05,0.000750187546886722,0,0.069,0.614973262032086,NA
"75",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"78",2,0,2,7.24375226367258e-05,2.87505031338048e-05,0.000708215297450425,0,0.016,0.614973262032086,NA
"79",2,0,2,7.24375226367258e-05,2.87505031338048e-05,0.000708215297450425,0,0.016,0.614973262032086,NA
"82",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"83",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"85",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"86",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"87",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"88",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"89",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"90",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"92",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"93",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"94",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"95",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"96",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"97",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"98",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"99",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"100",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"101",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"103",2,0,2,7.2212593876372e-05,2.87505031338048e-05,0.000692041522491349,0,0.01,0.614973262032086,NA
"106",2,0,2,7.24375226367258e-05,2.87505031338048e-05,0.000708215297450425,0,0.016,0.614973262032086,NA
"108",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000626959247648903,0,0,0.0106951871657754,NA
"111",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"167",1,0,1,7.28597449908925e-05,2.87505031338048e-05,0.000716332378223496,0,0.069,0.614973262032086,0.0053475935828877
