"","var3_indegree","var3_outdegree","var3_totaldegree","var3_incloseness","var3_outcloseness","var3_totalcloseness","var3_betweenness","var3_eigenvector","var3_reach_in_vec","var3_reach_out_vec"
"160",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"68",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"71",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"174",17,26,43,4.70145745181006e-05,0.000122759636631476,0.000131908719166337,1038.8,0.535,0.39572192513369,NA
"176",7,25,32,4.69814423302795e-05,0.000122579063495955,0.000131717597471022,187.8,0.277,0.39572192513369,NA
"179",7,8,15,4.69704086425552e-05,0.000121462407384914,0.000131319763624425,33,0.249,0.39572192513369,NA
"175",8,0,8,4.7395611166406e-05,2.87505031338048e-05,0.000131233595800525,0,0.303,0.401069518716578,NA
"64",4,7,11,4.69571750563486e-05,0.000121403423576545,0.0001311303435615,16.8,0.217,0.39572192513369,NA
"190",9,5,14,4.69748214956783e-05,0.000120612712579906,0.000131492439184747,31.3,0.36,0.39572192513369,NA
"107",1,0,1,4.7192071731949e-05,2.87505031338048e-05,0.000128600823045267,0,0.016,0.401069518716578,NA
"178",9,0,9,4.7395611166406e-05,2.87505031338048e-05,0.000131337010769635,0,0.292,0.401069518716578,NA
"132",3,2,5,4.79386385426654e-05,2.90613193839e-05,0.000128998968008256,0,0.005,0.411764705882353,NA
"124",2,2,4,4.68142877206123e-05,0.000121787845573012,0.00013111315064901,0.8,0.021,0.39572192513369,NA
"139",3,2,5,4.68713381767049e-05,0.000120845921450151,0.000129971406290616,87.9,0.104,0.39572192513369,NA
"144",2,4,6,4.68449899283272e-05,0.000122085215480405,0.000131388779398239,137.8,0.05,0.39572192513369,NA
"158",15,19,34,4.69924812030075e-05,0.000122324159021407,0.000131578947368421,464.5,0.347,0.39572192513369,NA
"188",10,19,29,4.69902730134862e-05,0.000122443981878291,0.000131804402267036,273.3,0.342,0.39572192513369,NA
"194",10,5,15,4.69946896000752e-05,0.000121891760117016,0.000131337010769635,173,0.4,0.39572192513369,NA
"195",8,5,13,4.69726149654751e-05,0.000121891760117016,0.000131302521008403,33.7,0.233,0.39572192513369,NA
"122",4,0,4,4.72344244485381e-05,2.87505031338048e-05,0.000129617627997408,0,0.037,0.401069518716578,NA
"159",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"183",16,0,16,4.74090930640497e-05,2.87505031338048e-05,0.000131457867753385,0,0.381,0.401069518716578,NA
"110",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"146",2,8,10,4.68691413573303e-05,0.000121050720251785,0.000130157490563582,5.7,0.067,0.39572192513369,NA
"147",2,8,10,4.68691413573303e-05,0.000121050720251785,0.000130157490563582,5.7,0.067,0.39572192513369,NA
"148",2,8,10,4.68691413573303e-05,0.000121050720251785,0.000130157490563582,5.7,0.067,0.39572192513369,NA
"149",2,8,10,4.68691413573303e-05,0.000121050720251785,0.000130157490563582,5.7,0.067,0.39572192513369,NA
"150",2,8,10,4.68691413573303e-05,0.000121050720251785,0.000130157490563582,5.7,0.067,0.39572192513369,NA
"128",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"67",5,9,14,4.6888920148169e-05,0.000122144863808477,0.000131406044678055,490.6,0.142,0.39572192513369,NA
"102",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"182",8,6,14,4.69814423302795e-05,0.000121491920787268,0.000131475151196424,130.1,0.282,0.39572192513369,NA
"37",5,1,6,4.69593801361822e-05,0.000120641814452889,0.000131078778345786,0.2,0.238,0.39572192513369,NA
"81",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"165",11,18,29,4.69946896000752e-05,0.000122534003185884,0.000131752305665349,983.6,0.297,0.39572192513369,NA
"73",1,0,1,4.72455825380327e-05,2.87505031338048e-05,0.000129265770423992,0,0.03,0.401069518716578,NA
"123",2,2,4,4.79225571476494e-05,2.90613193839e-05,0.000127648710748021,0,0.004,0.411764705882353,NA
"51",4,0,4,4.73641832046606e-05,2.87505031338048e-05,0.000131061598951507,0,0.2,0.401069518716578,NA
"61",4,1,5,4.69571750563486e-05,0.000120641814452889,0.000131044424059756,0,0.217,0.39572192513369,NA
"129",1,0,1,4.70987189148455e-05,2.87505031338048e-05,0.000128965695125097,0,0.004,0.401069518716578,NA
"125",0,1,1,2.87505031338048e-05,2.89050757312984e-05,2.89050757312984e-05,0,0,0.0053475935828877,NA
"80",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"156",3,2,5,4.69395418700713e-05,0.000120235661897319,0.000131027253668763,216,0.136,0.39572192513369,NA
"161",2,3,5,4.67246051770862e-05,0.000121418164157358,0.000130395097144347,53.2,0.015,0.39572192513369,NA
"26",2,0,2,4.73395190304867e-05,2.87505031338048e-05,0.000130872922392357,0,0.119,0.401069518716578,NA
"23",3,0,3,4.73507268336569e-05,2.87505031338048e-05,0.000131061598951507,0,0.161,0.401069518716578,NA
"31",4,3,7,4.694174529409e-05,0.000121862052156958,0.000131095962244363,4.6,0.198,0.39572192513369,NA
"33",4,0,4,4.73552114410191e-05,2.87505031338048e-05,0.00013111315064901,0,0.162,0.401069518716578,NA
"34",5,2,7,4.6952765517889e-05,0.000121847203606677,0.0001311303435615,98.4,0.185,0.39572192513369,NA
"35",6,1,7,4.73664266767715e-05,2.89050757312984e-05,0.000131199160325374,74,0.22,0.401069518716578,NA
"40",4,3,7,4.69549701835939e-05,0.000121817517358996,0.000131061598951507,7.9,0.213,0.39572192513369,NA
"42",3,1,4,4.73641832046606e-05,2.89050757312984e-05,0.000131061598951507,74,0.192,0.401069518716578,NA
"186",20,8,28,4.70278404815651e-05,0.000122144863808477,0.000131926121372032,276,0.588,0.39572192513369,NA
"113",4,4,8,4.86949746786132e-05,2.93789294318115e-05,0.000126839167935058,0,0.002,0.422459893048128,NA
"114",4,4,8,4.86949746786132e-05,2.93789294318115e-05,0.000126839167935058,0,0.002,0.422459893048128,NA
"115",4,4,8,4.86949746786132e-05,2.93789294318115e-05,0.000126839167935058,0,0.002,0.422459893048128,NA
"116",4,4,8,4.86949746786132e-05,2.93789294318115e-05,0.000126839167935058,0,0.002,0.422459893048128,NA
"47",3,3,6,4.694174529409e-05,0.000121802679658953,0.000131061598951507,73.5,0.156,0.39572192513369,NA
"76",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"104",6,4,10,4.88710780959828e-05,2.93789294318115e-05,0.000129182276191707,296,0.017,0.422459893048128,NA
"30",3,1,4,4.69395418700713e-05,0.000120510966497951,0.000131061598951507,1,0.161,0.39572192513369,NA
"127",2,0,2,4.75149672146726e-05,2.87505031338048e-05,0.000128982329420869,0,0.004,0.406417112299465,NA
"130",2,1,3,4.74450823172178e-05,2.89050757312984e-05,0.00012827090815803,0,0.002,0.406417112299465,NA
"46",4,7,11,4.69483568075117e-05,0.000120279047389945,0.000131285282919785,166.1,0.179,0.39572192513369,NA
"53",2,2,4,4.694174529409e-05,0.000119846596356663,0.000131078778345786,0.4,0.138,0.39572192513369,NA
"54",2,5,7,4.69395418700713e-05,0.000121936349225704,0.000131181949363768,27.8,0.138,0.39572192513369,NA
"91",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"135",2,2,4,4.79225571476494e-05,2.90613193839e-05,0.000127648710748021,0,0.004,0.411764705882353,NA
"168",3,2,5,4.80931082575867e-05,2.90613193839e-05,0.00013005592404734,148,0.038,0.411764705882353,NA
"55",3,7,10,4.694174529409e-05,0.000121980970968529,0.000131199160325374,61.5,0.174,0.39572192513369,NA
"119",1,1,2,4.70987189148455e-05,2.89050757312984e-05,0.000128982329420869,0,0.004,0.401069518716578,NA
"120",2,1,3,4.74450823172178e-05,2.89050757312984e-05,0.00012827090815803,0,0.002,0.406417112299465,NA
"121",3,2,5,4.79386385426654e-05,2.90613193839e-05,0.000128998968008256,0,0.005,0.411764705882353,NA
"24",3,0,3,4.73507268336569e-05,2.87505031338048e-05,0.000131061598951507,0,0.161,0.401069518716578,NA
"169",6,17,23,4.6988065031482e-05,0.000122294239941299,0.000131648235913639,474.6,0.318,0.39572192513369,NA
"157",0,1,1,2.87505031338048e-05,2.89050757312984e-05,0.000127599846880184,0,0,0.0053475935828877,NA
"155",4,11,15,4.68669447438721e-05,0.000121359223300971,0.000130941469163284,58.5,0.11,0.39572192513369,NA
"140",2,0,2,4.72522799225063e-05,2.87505031338048e-05,0.000129265770423992,0,0.05,0.401069518716578,NA
"141",2,0,2,4.72522799225063e-05,2.87505031338048e-05,0.000129265770423992,0,0.05,0.401069518716578,NA
"38",4,0,4,4.7368670361423e-05,2.87505031338048e-05,0.000131044424059756,0,0.217,0.401069518716578,NA
"48",4,0,4,4.73574540632696e-05,2.87505031338048e-05,0.000131044424059756,0,0.197,0.401069518716578,NA
"62",5,3,8,4.69593801361822e-05,0.000121817517358996,0.000131078778345786,19.4,0.238,0.39572192513369,NA
"142",2,0,2,4.72522799225063e-05,2.87505031338048e-05,0.000129265770423992,0,0.05,0.401069518716578,NA
"143",3,0,3,4.72723834735747e-05,2.87505031338048e-05,0.000129617627997408,0,0.09,0.401069518716578,NA
"65",7,0,7,4.73731583684684e-05,2.87505031338048e-05,0.000131199160325374,0,0.257,0.401069518716578,NA
"66",7,1,8,4.69615854231239e-05,0.000118891927238141,0.000131199160325374,2.1,0.257,0.39572192513369,NA
"6",5,0,5,4.73574540632696e-05,2.87505031338048e-05,0.000131233595800525,0,0.183,0.401069518716578,NA
"21",5,2,7,4.69549701835939e-05,0.000121891760117016,0.000131061598951507,52.5,0.214,0.39572192513369,NA
"25",4,0,4,4.73529690311582e-05,2.87505031338048e-05,0.000131078778345786,0,0.161,0.401069518716578,NA
"29",3,0,3,4.73507268336569e-05,2.87505031338048e-05,0.000131061598951507,0,0.161,0.401069518716578,NA
"41",5,1,6,4.69593801361822e-05,0.000120641814452889,0.000131078778345786,0.2,0.238,0.39572192513369,NA
"43",5,1,6,4.69593801361822e-05,0.000120641814452889,0.000131078778345786,0.2,0.238,0.39572192513369,NA
"45",5,5,10,4.69593801361822e-05,0.000121491920787268,0.000131181949363768,5.9,0.238,0.39572192513369,NA
"56",4,5,9,4.69439489249836e-05,0.000121817517358996,0.000131181949363768,3.9,0.193,0.39572192513369,NA
"57",9,2,11,4.69659966184482e-05,0.000121773015099854,0.0001312163758037,44.1,0.226,0.39572192513369,NA
"60",5,0,5,4.73776472260388e-05,2.87505031338048e-05,0.000131078778345786,0,0.256,0.401069518716578,NA
"153",5,14,19,4.69571750563486e-05,0.000122174709835064,0.000131492439184747,170.3,0.211,0.39572192513369,NA
"8",3,0,3,4.7346243075612e-05,2.87505031338048e-05,0.000131027253668763,0,0.159,0.401069518716578,NA
"12",3,0,3,4.7346243075612e-05,2.87505031338048e-05,0.000131027253668763,0,0.159,0.401069518716578,NA
"18",3,0,3,4.7346243075612e-05,2.87505031338048e-05,0.000131027253668763,0,0.159,0.401069518716578,NA
"2",3,0,3,4.73484848484848e-05,2.87505031338048e-05,0.000131044424059756,0,0.164,0.401069518716578,NA
"3",3,1,4,4.69395418700713e-05,0.000121758188238159,0.000131061598951507,0,0.161,0.39572192513369,NA
"5",4,2,6,4.694174529409e-05,0.000121787845573012,0.000131095962244363,2.2,0.179,0.39572192513369,NA
"15",4,0,4,4.73552114410191e-05,2.87505031338048e-05,0.00013111315064901,0,0.162,0.401069518716578,NA
"16",2,0,2,4.72723834735747e-05,2.87505031338048e-05,0.00012993762993763,0,0.063,0.401069518716578,NA
"17",2,0,2,4.7344001515008e-05,2.87505031338048e-05,0.000131010087776759,0,0.141,0.401069518716578,NA
"19",4,0,4,4.73529690311582e-05,2.87505031338048e-05,0.000131078778345786,0,0.179,0.401069518716578,NA
"27",3,0,3,4.73507268336569e-05,2.87505031338048e-05,0.000131061598951507,0,0.161,0.401069518716578,NA
"28",3,0,3,4.73507268336569e-05,2.87505031338048e-05,0.000131061598951507,0,0.161,0.401069518716578,NA
"32",4,0,4,4.73529690311582e-05,2.87505031338048e-05,0.000131078778345786,0,0.179,0.401069518716578,NA
"36",5,1,6,4.69505610592047e-05,0.000118133490844654,0.000131095962244363,2.3,0.221,0.39572192513369,NA
"39",3,2,5,4.6952765517889e-05,0.000121802679658953,0.000131027253668763,0,0.192,0.39572192513369,NA
"44",3,0,3,4.73641832046606e-05,2.87505031338048e-05,0.000131027253668763,0,0.192,0.401069518716578,NA
"49",4,0,4,4.73574540632696e-05,2.87505031338048e-05,0.000131044424059756,0,0.179,0.401069518716578,NA
"50",3,0,3,4.73552114410191e-05,2.87505031338048e-05,0.000131027253668763,0,0.161,0.401069518716578,NA
"52",6,2,8,4.69704086425552e-05,0.000121773015099854,0.0001312163758037,1.1,0.255,0.39572192513369,NA
"58",4,1,5,4.6952765517889e-05,0.000121758188238159,0.000131044424059756,51.3,0.196,0.39572192513369,NA
"59",2,0,2,4.73507268336569e-05,2.87505031338048e-05,0.000130992926381975,0,0.138,0.401069518716578,NA
"63",4,0,4,4.73664266767715e-05,2.87505031338048e-05,0.000131044424059756,0,0.21,0.401069518716578,NA
"152",1,1,2,4.69263256687001e-05,0.000121758188238159,0.000130855796911803,0,0.101,0.39572192513369,NA
"171",21,1,22,4.70145745181006e-05,0.000121758188238159,0.000131613582521716,53.5,0.514,0.39572192513369,NA
"193",10,2,12,4.69792351780513e-05,0.000121847203606677,0.000131302521008403,393.4,0.205,0.39572192513369,NA
"20",3,0,3,4.73552114410191e-05,2.87505031338048e-05,0.000131010087776759,0,0.155,0.401069518716578,NA
"189",3,0,3,4.72589792060492e-05,2.87505031338048e-05,0.000129600829445308,0,0.037,0.401069518716578,NA
"1",1,0,1,4.72612127227185e-05,2.87505031338048e-05,0.000129634430904848,0,0.04,0.401069518716578,NA
"7",2,0,2,4.7344001515008e-05,2.87505031338048e-05,0.000131010087776759,0,0.141,0.401069518716578,NA
"9",1,0,1,4.72612127227185e-05,2.87505031338048e-05,0.000129634430904848,0,0.04,0.401069518716578,NA
"13",2,0,2,4.7344001515008e-05,2.87505031338048e-05,0.000131010087776759,0,0.141,0.401069518716578,NA
"14",1,0,1,4.72612127227185e-05,2.87505031338048e-05,0.000129634430904848,0,0.04,0.401069518716578,NA
"77",0,1,1,2.87505031338048e-05,0.000122473974280465,0.000128832775057975,0,0,0.0053475935828877,NA
"84",0,1,1,2.87505031338048e-05,0.000122473974280465,0.000128832775057975,0,0,0.0053475935828877,NA
"4",2,0,2,4.72746182574576e-05,2.87505031338048e-05,0.000129785853341986,0,0.06,0.401069518716578,NA
"10",3,0,3,4.73507268336569e-05,2.87505031338048e-05,0.000131061598951507,0,0.161,0.401069518716578,NA
"11",2,0,2,4.7344001515008e-05,2.87505031338048e-05,0.000131010087776759,0,0.141,0.401069518716578,NA
"69",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"72",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"74",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"75",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"78",1,0,1,2.89050757312984e-05,2.87505031338048e-05,2.89050757312984e-05,0,0,0.0106951871657754,NA
"79",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"82",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"83",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"85",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"86",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"87",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"88",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"89",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"90",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"92",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"93",1,0,1,4.76190476190476e-05,2.87505031338048e-05,0.000128733264675592,0,0.022,0.406417112299465,NA
"94",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"95",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"96",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"97",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"98",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"99",1,0,1,4.7616780153326e-05,2.87505031338048e-05,0.000128600823045267,0,0.019,0.406417112299465,NA
"100",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"101",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"103",1,0,1,4.71386820024512e-05,2.87505031338048e-05,0.000128932439401753,0,0.014,0.401069518716578,NA
"106",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"108",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"111",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"167",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,0.0053475935828877
