"","temp_indegree","temp_outdegree","temp_totaldegree","temp_incloseness","temp_outcloseness","temp_totalcloseness","temp_betweenness","temp_eigenvector","temp_reach_in_vec","temp_reach_out_vec"
"44",6,4,10,9.8116169544741e-05,0.000348068221371389,0.00164203612479475,246.2,0.167,0.716577540106952,NA
"45",6,7,13,9.8116169544741e-05,0.000350385423966363,0.00166666666666667,33,0.174,0.716577540106952,NA
"46",7,1,8,9.81257972721028e-05,0.000346260387811634,0.00166112956810631,0,0.181,0.716577540106952,NA
"47",5,2,7,9.81065437064652e-05,0.000346500346500347,0.00165837479270315,1.1,0.144,0.716577540106952,NA
"48",6,7,13,9.8116169544741e-05,0.000350508236943568,0.0016750418760469,242.8,0.142,0.716577540106952,NA
"49",8,1,9,9.8135426889107e-05,0.000346260387811634,0.00164744645799012,62.3,0.168,0.716577540106952,NA
"50",3,3,6,9.80776775205963e-05,0.000347463516330785,0.00163398692810457,63.9,0.126,0.716577540106952,NA
"51",4,5,9,9.80872976949485e-05,0.000348553502962705,0.0016366612111293,8.4,0.128,0.716577540106952,NA
"52",8,6,14,9.81257972721028e-05,0.000348918353105373,0.00164473684210526,8,0.205,0.716577540106952,NA
"53",6,5,11,9.81065437064652e-05,0.000348918353105373,0.00163934426229508,8,0.168,0.716577540106952,NA
"54",13,5,18,9.8173964264677e-05,0.000348918353105373,0.00165562913907285,19.6,0.2,0.716577540106952,NA
"55",5,1,6,9.80969197567196e-05,0.000346260387811634,0.00163132137030995,0,0.158,0.716577540106952,NA
"56",5,2,7,9.80969197567196e-05,0.000347342827370615,0.00163132137030995,15,0.141,0.716577540106952,NA
"57",5,2,7,9.81065437064652e-05,0.000347705146036161,0.00164473684210526,2.7,0.158,0.716577540106952,NA
"58",6,4,10,9.8116169544741e-05,0.000347101700798334,0.00165289256198347,8.8,0.177,0.716577540106952,NA
"59",6,3,9,9.8116169544741e-05,0.000346981263011797,0.00165016501650165,3,0.177,0.716577540106952,NA
"60",5,1,6,9.81065437064652e-05,0.000346260387811634,0.00163934426229508,0,0.157,0.716577540106952,NA
"61",6,11,17,9.8116169544741e-05,0.000350631136044881,0.00167224080267559,355.4,0.177,0.716577540106952,NA
"62",7,5,12,9.8116169544741e-05,0.000350508236943568,0.00165016501650165,49.2,0.177,0.716577540106952,NA
"63",7,5,12,9.8116169544741e-05,0.000349895031490553,0.00164744645799012,44.2,0.177,0.716577540106952,NA
"64",6,9,15,9.76657876745776e-05,0.000350631136044881,0.00167224080267559,422.4,0.124,0.716577540106952,NA
"65",2,0,2,9.96611520829181e-05,2.87505031338048e-05,0.00163934426229508,0,0.069,0.72192513368984,NA
"66",2,0,2,9.86679822397632e-05,2.87505031338048e-05,0.00140056022408964,0,0.015,0.72192513368984,NA
"67",1,26,27,2.89050757312984e-05,3.36010214710527e-05,0.00147058823529412,0,0,0.0106951871657754,NA
"68",6,0,6,0.000100928542591845,2.87505031338048e-05,0.00155763239875389,0,0.055,0.727272727272727,NA
"69",9,1,10,0.000101688021151108,2.89050757312984e-05,0.00168067226890756,6.3,0.103,0.727272727272727,NA
"71",0,2,2,2.87505031338048e-05,2.90613193839e-05,0.00108813928182807,0,0,0.0053475935828877,NA
"72",2,4,6,9.59508731529457e-05,0.000347584289190129,0.0016,23.1,0.002,0.716577540106952,NA
"73",3,1,4,9.92555831265509e-05,2.89050757312984e-05,0.00144508670520231,1.9,0.002,0.727272727272727,NA
"74",1,6,7,9.57395883197702e-05,0.00034447123665174,0.00159489633173844,2.4,0.002,0.716577540106952,NA
"75",3,0,3,0.000100381449508131,2.87505031338048e-05,0.00139664804469274,0,0.014,0.727272727272727,NA
"76",10,7,17,9.68804495252858e-05,0.000349162011173184,0.00165837479270315,1280,0.022,0.716577540106952,NA
"77",3,0,3,0.000100492412822832,2.87505031338048e-05,0.00138504155124654,0,0.012,0.727272727272727,NA
"78",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.0013531799729364,0,0,0.0160427807486631,NA
"79",0,37,37,2.87505031338048e-05,0.000754716981132075,0.00179856115107914,0,0,0.0053475935828877,NA
"80",4,4,8,9.56846234810066e-05,0.000329706561160567,0.00127551020408163,0,0.002,0.716577540106952,NA
"81",4,4,8,9.56846234810066e-05,0.000329706561160567,0.00127551020408163,0,0.002,0.716577540106952,NA
