"","var4_indegree","var4_outdegree","var4_totaldegree","var4_incloseness","var4_outcloseness","var4_totalcloseness","var4_betweenness","var4_eigenvector","var4_reach_in_vec","var4_reach_out_vec"
"43",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"45",2,1,3,3.53045013239188e-05,5.1305730850136e-05,0.000181225081551287,32.2,0,0.192513368983957,NA
"56",3,0,3,3.57756153405839e-05,2.87505031338048e-05,0.000182615047479912,0,0,0.203208556149733,NA
"57",8,0,8,3.57884188676544e-05,2.87505031338048e-05,0.00018308311973636,0,0,0.203208556149733,NA
"60",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"153",1,0,1,3.54635080502163e-05,2.87505031338048e-05,0.000176584849019954,0,0,0.197860962566845,NA
"8",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"12",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"18",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"2",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"3",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"5",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"15",2,0,2,3.55315520181922e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"16",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"17",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"19",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"27",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"28",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"32",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"36",2,1,3,3.53032549601073e-05,5.1242633871381e-05,0.000181225081551287,26,0,0.192513368983957,NA
"39",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"44",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"49",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"50",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"52",5,0,5,3.55542914029723e-05,2.87505031338048e-05,0.000182348650619985,0,0,0.197860962566845,NA
"58",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"59",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"63",2,0,2,3.55366027007818e-05,2.87505031338048e-05,0.000181225081551287,0,0,0.197860962566845,NA
"152",1,1,2,3.5297024460838e-05,5.14059528093353e-05,0.000181093806591815,0,0,0.192513368983957,NA
"171",10,0,10,3.55378655957923e-05,2.87505031338048e-05,0.000179083094555874,0,0,0.197860962566845,NA
"193",9,0,9,3.6759300102926e-05,2.87505031338048e-05,0.000183621006243114,0,0,0.224598930481283,NA
"20",2,0,2,3.55315520181922e-05,2.87505031338048e-05,0.000181323662737987,0,0,0.197860962566845,NA
"189",0,1,1,2.87505031338048e-05,2.9375477351507e-05,0.000175100682892663,0,0,0.0053475935828877,NA
"1",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"7",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"9",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"13",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"14",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"77",4,1,5,2.9539479514371e-05,2.89050757312984e-05,0.0001822821728035,4.5,0,0.0320855614973262,NA
"84",1,1,2,2.89050757312984e-05,2.89050757312984e-05,0.000181422351233672,0.5,0,0.0106951871657754,NA
"4",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"10",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"11",1,0,1,3.55290272152348e-05,2.87505031338048e-05,0.000181093806591815,0,0,0.197860962566845,NA
"69",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"72",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,NA
"74",4,0,4,3.63424916412269e-05,2.87505031338048e-05,0.000178667143112382,0,0,0.219251336898396,NA
"75",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"78",3,0,3,2.92192613370734e-05,2.87505031338048e-05,0.000179340028694405,0,0,0.0213903743315508,NA
"79",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.00017825311942959,0,0,0.0160427807486631,NA
"82",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"83",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.00017825311942959,0,0,0.0160427807486631,NA
"85",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"86",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"87",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"88",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"89",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"90",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"92",2,0,2,3.54949774606893e-05,2.87505031338048e-05,0.000181061017562919,0,0,0.197860962566845,NA
"93",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"94",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"95",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.000179275726066691,0,0,0.0160427807486631,NA
"96",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"97",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"98",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"99",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"100",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"101",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"103",2,0,2,3.15995702458447e-05,2.87505031338048e-05,0.000179823772702751,0,0,0.0962566844919786,NA
"106",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"108",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.00017822135091784,0,0,0.0106951871657754,NA
"111",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000174003828084218,0,0,0.0106951871657754,NA
"167",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,0.0053475935828877
